,Unnamed: 0,Unnamed: 0.1,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,distance_to_shore,datenum,dayofyear,month,year
10,10,10,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:13:00,2.5028,52.9934,61.624673836944,15151.09236111111,177,6,2011
11,11,11,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:14:00,2.5032,52.9934,61.64839908476053,15151.093055555555,177,6,2011
12,12,12,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:15:00,2.5036,52.9934,61.67212697297803,15151.09375,177,6,2011
13,13,13,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:16:00,2.504,52.9934,61.695857498549785,15151.094444444445,177,6,2011
14,14,14,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:17:00,2.5044,52.9934,61.719590658433376,15151.09513888889,177,6,2011
15,15,15,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:18:00,2.5048,52.9933,61.738119867411406,15151.095833333333,177,6,2011
16,16,16,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:19:00,2.5052,52.9933,61.7618603427424,15151.096527777778,177,6,2011
17,17,17,,2,,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:20:00,2.5054,52.9932,61.76852963246876,15151.097222222223,177,6,2011
18,18,18,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:21:00,2.5055,52.9931,61.76926615127111,15151.097916666668,177,6,2011
19,19,19,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:22:00,2.5054,52.993,61.75813046995218,15151.09861111111,177,6,2011
20,20,20,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:23:00,2.5052,52.9927,61.73066610231252,15151.099305555555,177,6,2011
21,21,21,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:24:00,2.5048,52.9925,61.696523657908,15151.1,177,6,2011
22,22,22,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:25:00,2.5045,52.9922,61.66313038633267,15151.100694444445,177,6,2011
23,23,23,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:26:00,2.5042,52.9921,61.64012043294317,15151.101388888888,177,6,2011
24,24,24,,2,8.052,3,,,1,4,1,1,3,1,auto,34.0,14.4,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.052,,,,,,,70.14527911768144,2.4785809697564414,,,0.0,0.0,0.007479444939555,,,,8.052,8.043488328051726,8.12613063056239,8.16749237216635,,,,,,,,,,,0.0,0.0,,,,70.14527911768144,333.6775780251757,2.4785809697564414,0.007479444939555,,,,,,,0.0,0.0,0.0,0.0,0.0013921151101692,27428.706051234727,0.0001755869372373,66.37349725319096,0.0,0.0,0.0,0.0,0.038364440347464,1.1250603548121746e-06,7.13499086512041e-10,2.198888008642308e-14,1.8649681663847607e-09,0.1473667623997745,0.0028272998319904,0.0246897096672486,8.845732102283089e-07,9.329162695799935e-10,2.653666179160548e-10,2.4256585333939704e-10,2.091883543921233e-07,4.16485295304439e-07,6.504394459848963e-07,0.9963613358228074,0.9841222439259047,0.751615895,1e-07,1e-07,2011-06-26 02:27:00,2.504,52.9921,61.62824080902591,15151.102083333333,177,6,2011
25,25,25,,2,8.051,3,,,1,4,1,1,3,1,auto,34.0,14.41,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.051,,,,,,,70.02832005749572,2.4753019071699414,,,0.0,0.0,0.0074962104601921,,,,8.051,8.042487242639325,8.125158228894954,8.166512903906186,,,,,,,,,,,0.0,0.0,,,,70.02832005749572,333.7945370853614,2.4753019071699414,0.0074962104601921,,,,,,,0.0,0.0,0.0,0.0,0.0013958006473573,27428.70604754919,0.0001760143690133,66.37349682575919,0.0,0.0,0.0,0.0,0.038352690452093,1.1253252107580494e-06,7.137744637861182e-10,2.2010412228914227e-14,1.865496692083826e-09,0.1473071054755941,0.0028267561561807,0.0246893947319195,8.847535648267862e-07,9.334217677070356e-10,2.654815913748673e-10,2.4276660409533216e-10,2.092721951151331e-07,4.16483359410081e-07,6.504227316795982e-07,0.9963617980600866,0.98411196604348,0.7515784839999999,1e-07,1e-07,2011-06-26 02:28:00,2.5041,52.9923,61.64456480477303,15151.102777777778,177,6,2011
26,26,26,,2,8.051,3,,,1,4,1,1,3,1,auto,34.0,14.41,0.0,0.0,403.8228571428572,9990.72485225402,66.3736728401282,,,27428.707443349835,0.0,0.0,83.14462618,0.0,0.0,8.051,,,,,,,70.02832005749572,2.4753019071699414,,,0.0,0.0,0.0074962104601921,,,,8.051,8.042487242639325,8.125158228894954,8.166512903906186,,,,,,,,,,,0.0,0.0,,,,70.02832005749572,333.7945370853614,2.4753019071699414,0.0074962104601921,,,,,,,0.0,0.0,0.0,0.0,0.0013958006473573,27428.70604754919,0.0001760143690133,66.37349682575919,0.0,0.0,0.0,0.0,0.038352690452093,1.1253252107580494e-06,7.137744637861182e-10,2.2010412228914227e-14,1.865496692083826e-09,0.1473071054755941,0.0028267561561807,0.0246893947319195,8.847535648267862e-07,9.334217677070356e-10,2.654815913748673e-10,2.4276660409533216e-10,2.092721951151331e-07,4.16483359410081e-07,6.504227316795982e-07,0.9963617980600866,0.98411196604348,0.7515784839999999,1e-07,1e-07,2011-06-26 02:29:00,2.5043,52.9924,61.6616361622146,15151.103472222223,177,6,2011
